GAME_DATE,MATCHUP,MIN,PTS,REB,AST,FG_PCT,TOV,Player,Opponent,HomeAway,PTS_Roll3,REB_Roll3,AST_Roll3,TEAM_ID,TEAM_NAME,DefensiveRating,Pace,PointsAllowed,ReboundsAllowed,OpponentFGPctAllowed,Opponent3PtPctAllowed,DefensiveRatingScaled,PointsAllowedScaled,ReboundsAllowedScaled,OpponentFGPctAllowedScaled,Opponent3PtPctAllowedScaled,PaceScaled,DefensiveRatingHard,PointsAllowedHard,ReboundsAllowedHard,OpponentFGPctAllowedHard,Opponent3PtPctAllowedHard,PaceHard,MatchupDifficulty,SeasonAvgPTS,SeasonAvgREB,SeasonAvgAST,SeasonAvgTOV,SeasonAvgFG_PCT,PTS_vs_SeasonAvg,REB_vs_SeasonAvg,AST_vs_SeasonAvg,TOV_vs_SeasonAvg,FG_PCT_vs_SeasonAvg
2026-03-06,PHX vs. NOP,35,32,4,4,0.476,4,Devin Booker,NOP,Home,16.333333333333332,3.6666666666666665,2.6666666666666665,1610612740.0,New Orleans Pelicans,117.6,101.37,120.0,45.8,0.477,0.35,0.7400000000000002,0.6808510638297873,0.7647058823529411,0.6666666666666661,0.03125,0.6693641618497104,0.2599999999999998,0.31914893617021267,0.23529411764705888,0.3333333333333339,0.96875,0.33063583815028963,0.35706248869613033,26.0625,3.875,6.03125,3.140625,0.4555,5.9375,0.125,-2.03125,0.859375,0.020499999999999963
2026-03-08,PHX vs. CHA,35,30,3,10,0.389,2,Devin Booker,CHA,Home,25.333333333333332,4.666666666666667,4.0,1610612766.0,Charlotte Hornets,113.5,97.6,111.2,39.3,0.467,0.359,0.4666666666666668,0.21276595744680904,0.0,0.5,0.3125,0.2335260115606932,0.5333333333333332,0.787234042553191,1.0,0.5,0.6875,0.7664739884393068,0.6878442073545687,26.0625,3.875,6.03125,3.140625,0.4555,3.9375,-0.875,3.96875,-1.140625,-0.0665
2026-03-10,PHX @ MIL,34,27,5,7,0.476,1,Devin Booker,MIL,Away,29.666666666666668,4.333333333333333,5.333333333333333,1610612749.0,Milwaukee Bucks,118.3,98.33,116.8,44.5,0.473,0.375,0.7866666666666671,0.5106382978723403,0.6117647058823534,0.5999999999999996,0.8125,0.3179190751445091,0.21333333333333293,0.4893617021276597,0.38823529411764657,0.40000000000000036,0.1875,0.6820809248554909,0.367065727028728,26.0625,3.875,6.03125,3.140625,0.4555,0.9375,1.125,0.96875,-2.140625,0.020499999999999963
2026-03-12,PHX @ IND,35,43,7,5,0.452,2,Devin Booker,IND,Away,29.666666666666668,4.0,7.0,1610612754.0,Indiana Pacers,117.9,101.78,120.4,46.7,0.489,0.355,0.7600000000000007,0.7021276595744688,0.8705882352941181,0.8666666666666663,0.1875,0.7167630057803471,0.23999999999999932,0.29787234042553123,0.1294117647058819,0.13333333333333375,0.8125,0.28323699421965287,0.28055993221295367,26.0625,3.875,6.03125,3.140625,0.4555,16.9375,3.125,-1.03125,-1.140625,-0.003500000000000003
2026-03-13,PHX @ TOR,34,31,3,0,0.5,5,Devin Booker,TOR,Away,33.333333333333336,5.0,7.333333333333333,1610612761.0,Toronto Raptors,112.1,99.22,111.8,42.9,0.467,0.349,0.3733333333333331,0.24468085106382986,0.42352941176470615,0.5,0.0,0.42080924855491375,0.6266666666666669,0.7553191489361701,0.5764705882352938,0.5,1.0,0.5791907514450862,0.6584534931670368,26.0625,3.875,6.03125,3.140625,0.4555,4.9375,-0.875,-6.03125,1.859375,0.044499999999999984
2026-03-16,PHX @ BOS,37,40,3,6,0.625,7,Devin Booker,BOS,Away,33.666666666666664,5.0,4.0,1610612738.0,Boston Celtics,111.7,95.58,107.2,41.2,0.442,0.358,0.3466666666666667,0.0,0.22352941176470686,0.08333333333333304,0.28125,0.0,0.6533333333333333,1.0,0.7764705882352931,0.916666666666667,0.71875,1.0,0.8218455882352941,26.0625,3.875,6.03125,3.140625,0.4555,13.9375,-0.875,-0.03125,3.859375,0.16949999999999998
2026-03-17,PHX @ MIN,35,34,6,3,0.407,2,Devin Booker,MIN,Away,38.0,4.333333333333333,3.6666666666666665,1610612750.0,Minnesota Timberwolves,112.5,101.5,114.6,43.7,0.462,0.355,0.40000000000000036,0.3936170212765955,0.5176470588235302,0.41666666666666696,0.1875,0.6843930635838156,0.5999999999999996,0.6063829787234045,0.48235294117646976,0.583333333333333,0.8125,0.3156069364161844,0.5739402305627697,26.0625,3.875,6.03125,3.140625,0.4555,7.9375,2.125,-3.03125,-1.140625,-0.04850000000000004
2026-03-19,PHX @ SAS,34,22,0,5,0.381,4,Devin Booker,SAS,Away,35.0,4.0,3.0,1610612759.0,San Antonio Spurs,110.4,100.72,111.5,42.6,0.451,0.352,0.2600000000000007,0.22872340425531945,0.38823529411764746,0.2333333333333334,0.09375,0.5942196531791897,0.7399999999999993,0.7712765957446805,0.6117647058823525,0.7666666666666666,0.90625,0.4057803468208103,0.7142230597133696,26.0625,3.875,6.03125,3.140625,0.4555,-4.0625,-3.875,-1.03125,0.859375,-0.07450000000000001
2026-03-21,PHX vs. MIL,35,14,4,7,0.235,3,Devin Booker,MIL,Home,32.0,3.0,4.666666666666667,1610612749.0,Milwaukee Bucks,118.3,98.33,116.8,44.5,0.473,0.375,0.7866666666666671,0.5106382978723403,0.6117647058823534,0.5999999999999996,0.8125,0.3179190751445091,0.21333333333333293,0.4893617021276597,0.38823529411764657,0.40000000000000036,0.1875,0.6820809248554909,0.367065727028728,26.0625,3.875,6.03125,3.140625,0.4555,-12.0625,0.125,0.96875,-0.140625,-0.22050000000000003
2026-03-22,PHX vs. TOR,31,25,3,6,0.6,2,Devin Booker,TOR,Home,23.333333333333332,3.3333333333333335,5.0,1610612761.0,Toronto Raptors,112.1,99.22,111.8,42.9,0.467,0.349,0.3733333333333331,0.24468085106382986,0.42352941176470615,0.5,0.0,0.42080924855491375,0.6266666666666669,0.7553191489361701,0.5764705882352938,0.5,1.0,0.5791907514450862,0.6584534931670368,26.0625,3.875,6.03125,3.140625,0.4555,-1.0625,-0.875,-0.03125,-1.140625,0.14449999999999996
2026-03-24,PHX vs. DEN,35,22,3,8,0.357,0,Devin Booker,DEN,Home,20.333333333333332,2.3333333333333335,6.0,1610612743.0,Denver Nuggets,116.0,99.49,116.9,42.8,0.468,0.349,0.6333333333333337,0.5159574468085113,0.41176470588235325,0.5166666666666666,0.0,0.45202312138728296,0.36666666666666625,0.4840425531914887,0.5882352941176467,0.4833333333333334,1.0,0.547976878612717,0.5223414926172164,26.0625,3.875,6.03125,3.140625,0.4555,-4.0625,-0.875,1.96875,-3.140625,-0.09850000000000003
2026-03-28,PHX vs. UTA,27,26,3,8,0.571,1,Devin Booker,UTA,Home,20.333333333333332,3.3333333333333335,7.0,1610612762.0,Utah Jazz,120.8,103.54,126.0,45.7,0.494,0.372,0.9533333333333331,1.0,0.7529411764705891,0.9500000000000002,0.71875,0.9202312138728335,0.046666666666666856,0.0,0.2470588235294109,0.04999999999999982,0.28125,0.07976878612716654,0.09466070214212831,26.0625,3.875,6.03125,3.140625,0.4555,-0.0625,-0.875,1.96875,-2.140625,0.11549999999999994
2026-03-30,PHX @ MEM,26,36,2,5,0.667,3,Devin Booker,MEM,Away,24.333333333333332,3.0,7.333333333333333,1610612763.0,Memphis Grizzlies,118.4,101.69,120.7,46.8,0.485,0.364,0.7933333333333339,0.7180851063829792,0.882352941176471,0.7999999999999998,0.46875,0.7063583815028895,0.2066666666666661,0.2819148936170208,0.117647058823529,0.20000000000000018,0.53125,0.29364161849711046,0.24851919939664444,26.0625,3.875,6.03125,3.140625,0.4555,9.9375,-1.875,-1.03125,-0.140625,0.21150000000000002
2026-03-31,PHX @ ORL,36,34,3,7,0.5,4,Devin Booker,ORL,Away,28.0,2.6666666666666665,7.0,1610612753.0,Orlando Magic,113.6,100.56,115.1,43.3,0.476,0.353,0.4733333333333336,0.42021276595744705,0.47058823529411775,0.6499999999999995,0.125,0.575722543352601,0.5266666666666664,0.579787234042553,0.5294117647058822,0.35000000000000053,0.875,0.424277456647399,0.5357969571791329,26.0625,3.875,6.03125,3.140625,0.4555,7.9375,-0.875,0.96875,0.859375,0.044499999999999984
2026-04-02,PHX @ CHA,36,22,5,6,0.409,2,Devin Booker,CHA,Away,32.0,2.6666666666666665,6.666666666666667,1610612766.0,Charlotte Hornets,113.5,97.6,111.2,39.3,0.467,0.359,0.4666666666666668,0.21276595744680904,0.0,0.5,0.3125,0.2335260115606932,0.5333333333333332,0.787234042553191,1.0,0.5,0.6875,0.7664739884393068,0.6878442073545687,26.0625,3.875,6.03125,3.140625,0.4555,-4.0625,1.125,-0.03125,-1.140625,-0.04650000000000004
2026-04-05,PHX @ CHI,36,30,3,4,0.409,1,Devin Booker,CHI,Away,30.666666666666668,3.3333333333333335,6.0,1610612741.0,Chicago Bulls,117.4,103.22,121.5,45.7,0.478,0.368,0.7266666666666675,0.7606382978723403,0.7529411764705891,0.6833333333333327,0.59375,0.8832369942196525,0.27333333333333254,0.23936170212765973,0.2470588235294109,0.3166666666666673,0.40625,0.11676300578034748,0.2667324645329782,26.0625,3.875,6.03125,3.140625,0.4555,3.9375,-0.875,-2.03125,-2.140625,-0.04650000000000004
2026-04-07,PHX vs. HOU,39,31,4,8,0.438,3,Devin Booker,HOU,Home,28.666666666666668,3.6666666666666665,5.666666666666667,1610612745.0,Houston Rockets,112.1,96.98,110.0,39.5,0.46,0.351,0.3733333333333331,0.1489361702127665,0.023529411764706687,0.38333333333333375,0.0625,0.16184971098265954,0.6266666666666669,0.8510638297872335,0.9764705882352933,0.6166666666666663,0.9375,0.8381502890173405,0.7747483830944748,26.0625,3.875,6.03125,3.140625,0.4555,4.9375,0.125,1.96875,-0.140625,-0.017500000000000016
2026-04-08,PHX vs. DAL,37,37,5,9,0.481,4,Devin Booker,DAL,Home,27.666666666666668,4.0,6.0,1610612742.0,Dallas Mavericks,115.5,102.63,119.6,46.8,0.478,0.35,0.6000000000000005,0.6595744680851059,0.882352941176471,0.6833333333333327,0.03125,0.8150289017341024,0.39999999999999947,0.3404255319148941,0.117647058823529,0.3166666666666673,0.96875,0.18497109826589764,0.36860427503309784,26.0625,3.875,6.03125,3.140625,0.4555,10.9375,1.125,2.96875,0.859375,0.025499999999999967
